county,city,zipcode,address,state,rent,latitude,longitude,cemetery_dist_miles,nationalhighway_miles,railline_miles,starbucks_miles,walmart_miles,hospital_miles,physician_dist_miles,dentist_dist_miles,opt_dist_miles,vet_dist_miles,farmers_miles,time,bed,bath,halfbath,sqft,property_type,garage,yearbuilt,pool,fireplace,patio,lotsize,Census_MedianIncome,CollegeGrads,WhiteCollar,Schools,Unemployment,EmploymentDiversity,Census_Vacancy,Crime_Rate,HomePrice
CUMBERLAND,MECHANICSBURG,17050,4213 NANTUCKET DR,PA,1250,40.268276,-76.970899,2.617397301,1.007652062,2.437935617,2.416611487,3.164817567,2.766192597,0.297465153,1.456763047,1.110097192,64.80299033,3.224171847,2015.75,2,2,1,1455,Condo,0,1992,0,1,0,3485,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,150632
CUMBERLAND,SHIPPENSBURG,17257,NA,PA,650,40.050645,-77.520265,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,980,NA,0,1960,0,0,0,2196.433574,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,MECHANICSBURG,17050,175 WALDEN WAY,PA,2300,40.239458,-77.019601,0.669888151,0.455553309,1.577023973,0.883761516,0.658936791,5.2413014,0.461124827,0.727259688,0.586573579,67.40686493,4.683368799,2015.25,4,2,1,2648,SFR,0,1960,0,0,0,5663,77100.06,28,75.25,68.1,3,3.52,0.68,0.840546825,158051
CUMBERLAND,MECHANICSBURG,17050,6327 STANFORD CT,PA,1395,40.254214,-76.996009,1.167663742,0.305463845,1.395985802,0.790290691,1.575535929,3.902699574,0.12564404,0.822038638,1.624287611,66.13709329,4.051446022,2015.75,3,2,1,1584,Condo,0,1960,0,0,0,1287.212234,95097.03,39,85.47,85.2,3,3.34,0.36,0.840546825,146140
CUMBERLAND,MECHANICSBURG,17055,591-22 Geneva Dr,PA,995,40.209686,-76.977444,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,1200,NA,0,1960,0,0,1,1520.136353,61883.05,25,70.77,62.5,3.86,3.62,1.2,1.207152252,158051
CUMBERLAND,MECHANICSBURG,17050,470 FRANCIS DR,PA,2200,40.247493,-76.979175,1.56301506,0.259940872,0.941701859,1.627309968,2.406637542,3.046085644,0.544121546,1.567290323,0.764405644,65.25957666,3.093506446,2015.5,4,2,1,2176,SFR,1,1960,0,1,1,11326,80047.07,31,74.41,85.2,3,3.45,0.35,0.840546825,286360
CUMBERLAND,MECHANICSBURG,17050,426 MERCURY DR,PA,1600,40.251506,-77.000583,0.893930777,0.371296138,1.333646029,0.502808642,1.298364717,4.146805535,0.109463173,0.518982948,1.340147366,66.38186492,4.251754733,2015.75,3,2,1,1700,SFR,1,2007,0,0,0,1859.306561,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,233760
CUMBERLAND,CARLISLE,17013,125 W LOUTHER ST,PA,1100,40.203691,-77.191953,0.843895697,0.152620962,0.49230594,1.757664987,0.96385686,2.213093522,0.018842096,0.166903364,0.180626451,76.60872379,0.192858328,2015.5,3,1,1,1500,SFR,0,1960,0,0,0,4792,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,179845
CUMBERLAND,CAMP HILL,17011,"2319,Chestnut St,Camp Hill",PA,875,40.238831,-76.92426,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1100,Condo,0,1960,0,0,0,1941.034322,63501.03,28,74.85,66.5,3.86,3.61,1.28,0.3,158051
CUMBERLAND,CAMP HILL,17011,108 PARK PL,PA,1500,40.226603,-76.928174,0.943523874,0.244253378,0.267197172,0.415490657,0.27941219,1.905093146,0.213347452,0.911973974,0.213347452,62.62443448,1.07536489,2015.75,3,2,2,1607,SFR,1,1960,0,0,0,8712,57192.46,26,74.46,51.1,3,3.6,1.92,0.840546825,135232
CUMBERLAND,MECHANICSBURG,17055,5401 Oxford Dr #18,PA,995,40.2113,-76.98153,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,981,Condo,0,1960,0,0,0,1195.268503,61883.05,25,70.77,62.5,3.86,3.62,1.2,1.207152252,158051
CUMBERLAND,CARLISLE,17013,422 EISENHOWER DR,PA,1500,40.217288,-77.167376,0.599026713,0.06795702,2.046050611,1.532088503,2.39917487,3.813219723,0.191854099,1.502086873,0.714036667,75.26019338,1.454261482,2015.5,3,2,1,1735,SFR,0,1960,0,0,1,3485,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,160765
CUMBERLAND,MECHANICSBURG,17050,4225 Roth Ln Unit 113,PA,845,40.274777,-76.974951,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,1000,NA,0,1960,0,0,1,5541.142189,82021.84,33,79.06,70.4,3.86,3.5,0.63,0.392847748,158051
CUMBERLAND,CAMP HILL,17011,110 S 18TH ST,PA,995,40.237974,-76.912827,0.652421346,0.146877727,0.16519137,1.156553777,1.133075783,1.193806379,0.363685822,0.252592716,0.397526383,61.78221463,0.48997212,2015.25,2,1,1,1006,SFR,0,1960,0,0,0,4792,67032.49,37,78.1,64.6,3,3.62,1.5,0.840546825,140473
CUMBERLAND,CAMP HILL,17011,1230 WATERFORD,PA,2200,40.269453,-76.914402,1.115756963,0.024927564,0.0470935,1.878759364,3.180804824,1.155271896,0.248990402,1.054842959,1.176265164,61.82432708,1.894640278,2015.5,1,2,1,1762,NA,1,1960,0,0,1,2746.052766,53160.76,32,76.37,42,3,3.42,3.1,0.840546825,255816
CUMBERLAND,CARLISLE,17015,800 BURGNERS RD,PA,2750,40.219176,-77.313907,3.337706159,1.003478818,5.811637452,2.112759855,6.565129889,5.315738491,4.764124577,4.268022942,6.379017745,82.97532989,2.233361958,2015.25,3,2,1,2100,SFR,0,1922,0,0,0,2872.730796,70680.25,20,66.21,58.9,3.86,3.62,0.39,0.581093651,342782
CUMBERLAND,SHIPPENSBURG,17257,"9,Britton Rd,Shippensburg",PA,850,40.057151,-77.515211,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,1,1,1000,Condo,0,1960,0,0,0,2942.199393,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,MECHANICSBURG,17050,4225 Roth Ln,PA,845,40.274777,-76.974951,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,1000,NA,0,1960,0,0,1,6538.220872,82021.84,33,79.06,70.4,3.86,3.5,0.63,0.392847748,158051
CUMBERLAND,LEMOYNE,17043,6 VISTA CIR,PA,1650,40.243119,-76.910361,0.996283294,0.139470218,0.374832043,1.321470434,1.505827235,0.958281512,0.403707553,0.373525625,0.502459462,61.64029932,0.356791274,2015.75,3,2,1,2096,Condo,1,2011,0,0,0,871,44314.78,19,66.63,60.2,3,3.44,4.4,0.840546825,200621
CUMBERLAND,CAMP HILL,17011,1230 WATERFORD,PA,1900,40.269453,-76.914402,1.115756963,0.024927564,0.0470935,1.878759364,3.180804824,1.155271896,0.248990402,1.054842959,1.176265164,61.82432708,1.894640278,2015.5,1,2,1,1762,NA,1,1960,0,0,1,2292.463693,53160.76,32,76.37,42,3,3.42,3.1,0.840546825,255816
CUMBERLAND,SHIPPENSBURG,17257,35 RICHARD AVE,PA,2600,40.057125,-77.517994,0.73227207,0.323589492,0.652277305,0.21812885,1.152293456,10.8738408,0.466138841,1.819033262,0.840179304,94.32154494,10.89091151,2015.75,8,2,2,3128,Duplex,0,1960,0,0,0,3049,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,78242
CUMBERLAND,CARLISLE,17013,451 Fletcher Rd,PA,1932,40.20749,-77.1733,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,2,1,2105,Condo,0,1960,0,0,0,1021.597011,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,SHIPPENSBURG,17257,"55,E King St,Shippensburg",PA,1050,40.0514,-77.5195,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,2,1,1220,Condo,0,1960,0,0,0,9991.218771,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,ENOLA,17025,189 Ashford Dr Cumberland County,PA,750,40.297848,-76.93523,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,2,1,1,975,SFR,0,1960,0,0,1,4086.388045,65498.5,18,67.53,60.1,3.86,3.55,1,0.840546825,158051
CUMBERLAND,SHIPPENSBURG,17257,420 N EARL ST,PA,1200,40.058856,-77.526943,0.562516426,0.022530793,0.302814655,0.270118249,1.595245495,10.67738683,0.572345078,1.405832015,1.202707564,94.80627257,10.66569244,2016.25,3,1,1,3684,Condo,0,1960,0,0,0,2872.730796,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,260206
CUMBERLAND,CAMP HILL,17011,2712 LISBURN RD,PA,965,40.209881,-76.933101,1.764222757,0.761571321,1.314872615,0.868228,1.085903545,3.088454166,0.598420853,0.698272412,0.838232058,62.95063969,2.254642398,2015.75,2,1,1,1000,Condo,0,1984,0,0,0,7866.296987,53308.85,22,73.16,60.2,3,3.62,1.8,0.840546825,819295
CUMBERLAND,CARLISLE,17013,17 SPRING VIEW ST,PA,1300,40.183336,-77.188993,1.212740066,0.159336815,1.493046501,1.409509117,0.574912102,1.879635139,0.216948514,0.205232633,0.145574048,76.55460141,1.268324933,2015.25,3,3,1,1700,Condo,1,1960,0,0,1,4454.162969,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,154252
CUMBERLAND,MECHANICSBURG,17055,3033 Meridian Cmns #B,PA,1500,40.2006,-76.94,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,1693,NA,0,1960,0,0,0,1225.916414,61883.05,25,70.77,62.5,3.86,3.62,1.2,1.207152252,158051
CUMBERLAND,CAMP HILL,17011,910 S 28TH ST,PA,1225,40.230083,-76.926435,0.845990093,0.163587199,0.060465919,0.657505938,0.436867124,1.653243409,0.387082162,0.654867691,0.387082162,62.52155874,0.818032722,2015.25,3,1,1,1133,SFR,0,1963,0,0,0,9583,57192.46,26,74.46,51.1,3,3.6,1.92,0.840546825,126619
CUMBERLAND,CARLISLE,17013,13 PARKER SPRING AVE,PA,1800,40.210588,-77.166389,0.353601627,0.000111683,1.914272173,1.076886384,2.093497809,3.594094817,0.414216247,1.296744237,0.453991804,75.23345501,1.118497761,2015.75,3,2,1,1810,SFR,0,1960,0,0,1,2614,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,136049
CUMBERLAND,MECHANICSBURG,17050,1445 OLDE OAK CT,PA,2390,40.277812,-76.97879,3.033806285,0.291119614,2.669367643,2.532230487,3.176733145,3.424018171,0.305890468,0.691769558,0.477291206,65.22027979,3.95622486,2015.25,6,4,2,3200,Duplex,0,1960,0,0,0,2043.194023,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,148965
CUMBERLAND,MECHANICSBURG,17050,1110 DEVEREUX LN,PA,2800,40.263387,-76.992148,1.824577512,0.250850837,1.965777852,1.321148826,2.018984564,3.757944706,0.36369591,1.39963666,1.69262401,65.92519121,4.048029088,2016.25,4,2,1,4244,SFR,0,1960,0,0,0,11326,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,403482
CUMBERLAND,NEW CUMBERLAND,17070,146 RED HAVEN RD,PA,1595,40.180404,-76.829372,2.05514423,0.433761596,1.41512406,3.260851244,2.310116599,5.780991267,0.285072416,4.692632021,1.330358193,57.67272413,5.78047438,2015.5,2,2,1,2499,SFR,1,1960,0,0,1,3949.666667,63850.65,25,71.36,39.2,3.86,3.66,1.5,1.1,211583
CUMBERLAND,CARLISLE,17013,"425,N West St,Carlisle",PA,1150,40.207377,-77.192988,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,1,1,1500,SFR,0,1960,0,0,1,2451.832827,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,CARLISLE,17013,451 Fletcher Rd,PA,2468,40.20749,-77.1733,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,4,2,1,2100,Condo,0,1960,0,0,0,2727.66402,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,MECHANICSBURG,17055,1077 LANCASTER BLVD,PA,900,40.210356,-76.975156,1.787382632,0.659788294,0.692901558,2.33363449,2.85411629,4.106028367,0.734141417,1.1315464,0.639659802,65.16274958,2.323333627,2015.75,2,1,1,1014,Condo,0,1960,0,0,1,8274.935792,67822.07,26,74.29,60.1,3,3.58,0.5,0.840546825,103002
CUMBERLAND,SHIPPENSBURG,17257,"55,E King St,Shippensburg",PA,750,40.0514,-77.5195,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,980,SFR,0,1960,0,0,0,2611.201961,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,CARLISLE,17013,308 S SPRING GARDEN ST,PA,900,40.195878,-77.182212,0.316749044,0.328472928,1.111712666,1.050569289,0.810324369,2.39296738,0.259802539,0.434630166,0.40324361,76.13186524,0.552592201,2015.25,3,1,1,1100,Condo,0,1960,0,0,0,7405,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,132395
CUMBERLAND,CAMP HILL,17011,18 PALMER DR,PA,1050,40.208157,-76.949154,1.693581097,0.338182494,1.202881187,1.274779773,1.716851866,3.461777989,0.209946011,0.690057223,0.85162104,63.80379664,2.720771833,2015.75,3,1,1,1200,SFR,0,1970,0,0,0,17424,53308.85,22,73.16,60.2,3,3.62,1.8,0.840546825,138978
CUMBERLAND,CAMP HILL,17011,3411 WALNUT ST,PA,1095,40.240234,-76.93921,1.079345472,0.057607224,0.80550351,0.259069041,1.375005581,1.303233893,0.151238531,0.110015416,0.516138802,63.16743021,0.957477416,2015.25,3,2,1,1148,SFR,0,1960,0,0,0,9148,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,143585
CUMBERLAND,ENOLA,17025,59 QUEEN AVE,PA,1100,40.299274,-76.93146,2.735513314,0.144642798,0.206902055,3.612484425,5.214271762,3.183322772,0.125400568,0.508427605,1.043013169,62.7545583,2.542727652,2015.25,2,1,1,1240,Condo,0,2011,0,1,0,2614,47684.18,8,59.52,42.4,3,3.47,2.25,0.840546825,116470
CUMBERLAND,MECHANICSBURG,17055,348 STONEHEDGE LN,PA,1425,40.202108,-76.985623,1.245609773,0.414840538,1.090454906,3.071590982,3.581573342,4.89953309,0.608580254,0.608580254,1.147455531,65.7528627,1.709577911,2015.75,3,2,1,1420,Condo,1,1960,0,0,1,1042.028952,67822.07,26,74.29,60.1,3,3.58,0.5,0.840546825,147543
CUMBERLAND,MECHANICSBURG,17050,4225 Roth Ln #105,PA,845,40.274796,-76.97496,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,1000,Condo,0,1960,0,0,0,2872.730796,82021.84,33,79.06,70.4,3.86,3.5,0.63,0.392847748,158051
CUMBERLAND,SHIPPENSBURG,17257,119 S Prince St #2 Cumberland County,PA,625,40.04955,-77.51501,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.75,2,1,1,900,Condo,0,1950,0,0,1,2748.09596,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,SHIPPENSBURG,17257,19 N QUEEN ST,PA,1800,40.055841,-77.513623,0.891757648,0.091855029,0.517758789,0.46454525,0.96409526,10.95331561,0.219409328,1.896490434,0.689353933,94.08090931,10.98531864,2015.5,6,2,1,2560,Duplex,0,1960,0,0,1,5227,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,87322
CUMBERLAND,NEWBURG,17240,NA,PA,660,34.746481,-92.289595,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,700,NA,0,1960,0,0,0,1736.714919,57574.75,9,46.69,50.9,3.86,3.49,0.8,0,158051
CUMBERLAND,CAMP HILL,17011,121 November Drive,PA,988,40.234011,-76.938872,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,785,NA,0,1960,0,0,1,1603.907308,63501.03,28,74.85,66.5,3.86,3.61,1.28,0.3,158051
CUMBERLAND,CARLISLE,17013,451 Fletcher Rd,PA,2468,40.20749,-77.1733,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,4,3,1,2700,Condo,0,1960,0,0,0,2748.09596,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,MECHANICSBURG,17050,1184 HERON CT,PA,1750,40.262039,-76.988445,1.836377341,0.358309089,1.855592359,1.408319471,2.144579784,3.549796951,0.548096705,1.468523737,1.680097376,65.73080403,3.832085371,2016.25,3,2,1,2460,Condo,1,1999,0,1,1,2614,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,191214
CUMBERLAND,NEW CUMBERLAND,17070,"899,Bridge St,New Cumberland",PA,650,40.231228,-76.871622,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,750,Condo,0,1960,0,0,0,4086.388045,63850.65,25,71.36,39.2,3.86,3.66,1.5,1.1,158051
CUMBERLAND,LEMOYNE,17043,536 HUMMEL AVE,PA,650,40.242071,-76.894907,1.236906407,0.195758944,0.176555986,1.484957907,1.981880705,1.444313023,0.563517924,0.590301161,0.365071277,60.82793441,0.466265967,2016.25,1,1,1,1440,Condo,0,1900,0,0,0,3485,44314.78,19,66.63,60.2,3,3.44,4.4,0.840546825,119603
CUMBERLAND,CAMP HILL,17011,"2940,Columbia Ave,Camp Hill",PA,2320,40.234591,-76.92908,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,2,1,2200,SFR,0,1960,0,0,0,2692.929722,63501.03,28,74.85,66.5,3.86,3.61,1.28,0.3,158051
CUMBERLAND,CAMP HILL,17011,"92,Stephen Ter,",PA,810,40.270394,-76.929535,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,827,Condo,0,1960,0,0,0,1941.034322,63501.03,28,74.85,66.5,3.86,3.61,1.28,0.3,158051
CUMBERLAND,NEWBURG,17240,NA,PA,1995,34.746481,-92.289595,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,3,2,1,2492,NA,0,1960,0,0,1,1532.395517,57574.75,9,46.69,50.9,3.86,3.49,0.8,0,158051
CUMBERLAND,CAMP HILL,17011,137 S 31ST ST,PA,1400,40.236987,-76.931449,1.244544219,0.155487834,0.474878312,0.209406692,0.97639396,1.262132537,0.110064652,0.464759415,0.231989701,62.76625756,0.61860244,2015.75,3,1,1,1400,SFR,0,1960,0,1,0,6970,67032.49,37,78.1,64.6,3,3.62,1.5,0.840546825,179769
CUMBERLAND,MECHANICSBURG,17050,"5358,Lenker St,",PA,885,40.24011,-76.976643,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,1000,Condo,0,1960,0,0,0,2748.09596,82021.84,33,79.06,70.4,3.86,3.5,0.63,0.392847748,158051
CUMBERLAND,MECHANICSBURG,17050,16 LISMORE PL,PA,1650,40.238848,-77.07235,3.452302688,0.239544228,1.087279709,3.381773135,2.535902886,7.995776542,2.212134159,0.407632271,2.544815828,70.18886911,4.083328907,2015.25,3,2,1,1840,SFR,1,2006,0,0,0,3920,77100.06,28,75.25,68.1,3,3.52,0.68,0.840546825,193755
CUMBERLAND,MECHANICSBURG,17055,680 GENEVA DR 10,PA,995,40.209974,-76.976003,1.834084518,0.663095319,0.706282424,2.384827663,2.905042619,4.155850003,0.784129698,1.171779945,0.690675181,65.20905143,2.288911706,2015.25,2,2,1,1221,Condo,0,1987,0,0,0,7008.155498,67822.07,26,74.29,60.1,3,3.58,0.5,0.840546825,101908
CUMBERLAND,MECHANICSBURG,17050,309 Antilles Ct Cumberland County,PA,1365,40.250008,-76.99959,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,3,2,1,1371,SFR,0,1960,0,0,1,1634.555218,82021.84,33,79.06,70.4,3.86,3.5,0.63,0.392847748,158051
CUMBERLAND,ENOLA,17025,4079 DARIUS DR,PA,1300,40.287852,-76.965878,3.157787701,0.960076752,1.92772085,3.502227785,4.145283965,3.300905704,0.455501655,1.219004596,0.543251839,64.54839813,3.995426149,2015.75,2,2,1,1440,SFR,0,1960,0,0,0,2178,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,157710
CUMBERLAND,SHIPPENSBURG,17257,985 RIDGE RD,PA,1100,40.107698,-77.523745,3.173585937,0.740015618,3.636847448,3.447102347,3.489076747,13.61423618,3.012913899,4.186933723,4.186630623,94.68251294,9.340677032,2016.25,3,1,1,1196,SFR,0,1960,0,0,0,2872.730796,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,145223
CUMBERLAND,MECHANICSBURG,17050,1426 TIMBER CHASE DR,PA,1100,40.276549,-76.976034,3.033403062,0.456225994,2.547297975,2.565222465,3.2353632,3.254653918,0.408868527,0.858839927,0.521704442,65.07445179,3.788807549,2015.5,2,1,1,1080,SFR,0,1960,0,0,0,5557.487742,82165.24,35,80.32,67.1,3,3.52,0.42,0.840546825,131874
CUMBERLAND,MECHANICSBURG,17055,5349 Oxford Dr,PA,963,40.212063,-76.97888,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,582,Condo,0,1960,0,0,1,2043.194023,61883.05,25,70.77,62.5,3.86,3.62,1.2,1.207152252,158051
CUMBERLAND,CAMP HILL,17011,"2798,Walnut St,Camp Hill",PA,720,40.241478,-76.929402,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,748,Condo,0,1960,0,0,0,2247.513425,63501.03,28,74.85,66.5,3.86,3.61,1.28,0.3,158051
CUMBERLAND,SHIPPENSBURG,17257,"4,S Queen St,Shippensburg",PA,1000,40.054457,-77.51303,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,1,1,1600,Condo,0,1960,0,0,0,2574.424469,46560.84,10,56.17,51.7,3.86,3.52,2.96,1.3,158051
CUMBERLAND,CARLISLE,17013,"799,Hamilton St,Carlisle",PA,1650,40.213187,-77.180784,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,3,1,2140,SFR,1,1960,0,1,1,4993.566191,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,MECHANICSBURG,17050,63 HONEYSUCKLE DR,PA,2200,40.2186,-77.021609,1.639302914,0.334633163,0.400341705,2.247717054,2.045511766,5.788625487,0.95218484,0.867009606,0.749488871,67.57558657,3.473299749,2015.5,3,2,1,1380,SFR,1,1960,0,0,1,11761,77100.06,28,75.25,68.1,3,3.52,0.68,0.840546825,173542
CUMBERLAND,NEW CUMBERLAND,17070,110 HUTTON RD,PA,1195,40.215054,-76.864699,0.448141458,0.060754816,0.807247551,3.259819974,3.194620923,2.912412508,0.870795934,1.973384944,1.85031374,59.3258574,2.830215684,2015.25,3,1,1,996,SFR,1,1960,0,0,0,10155.33333,63850.65,25,71.36,39.2,3.86,3.66,1.5,1.1,119986
CUMBERLAND,CAMP HILL,17011,3805 LAMP POST LN,PA,1925,40.241291,-76.94875,0.76389016,0.185765638,1.010205888,0.760744925,1.764891611,1.653320625,0.218207355,0.218207355,1.023046392,63.66791542,1.458304186,2015.75,3,2,1,2332,SFR,1,1960,0,1,0,11326,89116.64,39,86.78,77,3,3.47,0,0.840546825,286970
CUMBERLAND,CARLISLE,17013,1325 N West St,PA,875,40.217348,-77.191183,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,900,NA,0,1960,0,0,1,1225.916414,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,CARLISLE,17013,"352,N College St,Carlisle",PA,1200,40.206607,-77.195971,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,1,1,1870,Condo,0,1960,0,0,0,817.2776091,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
CUMBERLAND,MECHANICSBURG,17055,1 W Main St Cumberland County,PA,1100,40.213448,-77.008026,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,1,1,1,900,Condo,0,1960,0,0,0,2139.224142,61883.05,25,70.77,62.5,3.86,3.62,1.2,1.207152252,158051
CUMBERLAND,CARLISLE,17013,501 S Hanover St,PA,925,40.194695,-77.18958,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,900,SFR,0,1960,0,0,0,3236.419332,54842.02,20,61.74,60.9,3.86,3.56,2.28,3.418906349,158051
